"rep","setting","mech","n","cens","q","method","cclip","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac","clip_level","nu_hat_c","runtime"
89,"A","C1",1200,0.4,0.9,"Clip-IPCW",2.12513515317386,0.07,0.9395,0,0.0395,0.296104888151208,0.204676819489869,-1.57234521479346,0.934,2.12513515317386,2.59823492480398,279.317132676152,0.848514411940703,0.0936454849498328,2.12513515317386,0.817914936361725,NA
89,"A","C1",1200,0.4,0.9,"Clip-AIPCW",2.12513515317386,0.07,0.9395,0,0.0395,0.296104888151208,0.204676819489869,-1.57234521479346,0.934,2.12513515317386,2.59823492480398,279.317132676152,0.848514411940703,0.0936454849498328,2.12513515317386,0.817914936361725,NA
89,"A","C1",1200,0.4,0.85,"Clip-IPCW",1.79011995490862,0.07,0.9395,0,0.0395,0.296104888151208,0.204676819489869,-1.57234521479346,0.934,1.79011995490862,2.25072664217484,285.96002758927,0.824604686926405,0.1438127090301,1.79011995490862,0.795352008264699,NA
89,"A","C1",1200,0.4,0.85,"Clip-AIPCW",1.79011995490862,0.07,0.9395,0,0.0395,0.296104888151208,0.204676819489869,-1.57234521479346,0.934,1.79011995490862,2.25072664217484,285.96002758927,0.824604686926405,0.1438127090301,1.79011995490862,0.795352008264699,NA
89,"A","C1",1200,0.4,0.8,"Clip-IPCW",1.50975619966667,0.07,0.9395,0,0.0395,0.296104888151208,0.204676819489869,-1.57234521479346,0.934,1.50975619966667,1.97507246937706,292.050540183502,0.803053346015684,0.220735785953177,1.50975619966667,0.764405470216921,NA
89,"A","C1",1200,0.4,0.8,"Clip-AIPCW",1.50975619966667,0.07,0.9395,0,0.0395,0.296104888151208,0.204676819489869,-1.57234521479346,0.934,1.50975619966667,1.97507246937706,292.050540183502,0.803053346015684,0.220735785953177,1.50975619966667,0.764405470216921,NA
90,"A","C1",1200,0.4,1,"Clip-IPCW",Inf,0.08,0.9175,0,0.0175,0.377069602419721,0.267072572229389,-1.33465380660512,0.894,14.7138935487703,15.2706742580584,173.692702882129,1.32935430648542,0,Inf,0.963539219036494,NA
90,"A","C1",1200,0.4,1,"Clip-AIPCW",Inf,0.08,0.9175,0,0.0175,0.377069602419721,0.267072572229389,-1.33465380660512,0.894,14.7138935487703,15.2706742580584,173.692702882129,1.32935430648542,0,Inf,0.963539219036494,NA
90,"A","C1",1200,0.4,0.95,"Clip-IPCW",3.41506318693883,0.08,0.9175,0,0.0175,0.377069602419721,0.267072572229389,-1.33465380660512,0.894,3.41506318693883,3.84601891753028,261.613421674419,0.914609742862563,0.043046357615894,3.41506318693883,0.887947579085705,NA
90,"A","C1",1200,0.4,0.95,"Clip-AIPCW",3.41506318693883,0.08,0.9175,0,0.0175,0.377069602419721,0.267072572229389,-1.33465380660512,0.894,3.41506318693883,3.84601891753028,261.613421674419,0.914609742862563,0.043046357615894,3.41506318693883,0.887947579085705,NA
90,"A","C1",1200,0.4,0.9,"Clip-IPCW",2.31442547548734,0.07,0.926,0,0.026,0.347488417255543,0.246120675919814,-1.41635226600498,0.906,2.31442547548734,2.72032623646449,280.550075067284,0.844043065132897,0.0728476821192053,2.31442547548734,0.850789675320456,NA
90,"A","C1",1200,0.4,0.9,"Clip-AIPCW",2.31442547548734,0.07,0.926,0,0.026,0.347488417255543,0.246120675919814,-1.41635226600498,0.906,2.31442547548734,2.72032623646449,280.550075067284,0.844043065132897,0.0728476821192053,2.31442547548734,0.850789675320456,NA
90,"A","C1",1200,0.4,0.85,"Clip-IPCW",1.80724679705872,0.07,0.926,0,0.026,0.347488417255543,0.246120675919814,-1.41635226600498,0.906,1.80724679705872,2.20187112251178,289.659471169882,0.81147404047039,0.135761589403974,1.80724679705872,0.820777736980854,NA
90,"A","C1",1200,0.4,0.85,"Clip-AIPCW",1.80724679705872,0.07,0.926,0,0.026,0.347488417255543,0.246120675919814,-1.41635226600498,0.906,1.80724679705872,2.20187112251178,289.659471169882,0.81147404047039,0.135761589403974,1.80724679705872,0.820777736980854,NA
90,"A","C1",1200,0.4,0.8,"Clip-IPCW",1.60065303465274,0.07,0.926,0,0.026,0.347488417255543,0.246120675919814,-1.41635226600498,0.906,1.60065303465274,1.99908742483446,293.604551014221,0.797607304634212,0.182119205298013,1.60065303465274,0.800691863081119,NA
90,"A","C1",1200,0.4,0.8,"Clip-AIPCW",1.60065303465274,0.07,0.926,0,0.026,0.347488417255543,0.246120675919814,-1.41635226600498,0.906,1.60065303465274,1.99908742483446,293.604551014221,0.797607304634212,0.182119205298013,1.60065303465274,0.800691863081119,NA
91,"A","C1",1200,0.4,1,"Clip-IPCW",Inf,0.12,0.877,0.023,0.023,0.496082257137462,0.335692647616094,-1.08953256347693,0.86,51.8951194917694,54.7807469703929,59.4699970579188,2.66196534072101,0,Inf,0.947324057479847,NA
91,"A","C1",1200,0.4,1,"Clip-AIPCW",Inf,0.12,0.877,0.023,0.023,0.496082257137462,0.335692647616094,-1.08953256347693,0.86,51.8951194917694,54.7807469703929,59.4699970579188,2.66196534072101,0,Inf,0.947324057479847,NA
91,"A","C1",1200,0.4,0.95,"Clip-IPCW",2.94146818256383,0.11,0.8845,0.0155000000000001,0.0155000000000001,0.470057204634205,0.318081820674655,-1.14341991816923,0.87,2.94146818256383,3.67513816033622,250.246700021191,0.959178777996032,0.0462633451957295,2.94146818256383,0.800369415852036,NA
91,"A","C1",1200,0.4,0.95,"Clip-AIPCW",2.94146818256383,0.11,0.8845,0.0155000000000001,0.0155000000000001,0.470057204634205,0.318081820674655,-1.14341991816923,0.87,2.94146818256383,3.67513816033622,250.246700021191,0.959178777996032,0.0462633451957295,2.94146818256383,0.800369415852036,NA
91,"A","C1",1200,0.4,0.9,"Clip-IPCW",2.29137989053183,0.11,0.8845,0.0155000000000001,0.0155000000000001,0.470057204634205,0.318081820674655,-1.14341991816923,0.87,2.29137989053183,2.94128545633396,260.479554797733,0.918974644542096,0.0747330960854092,2.29137989053183,0.779040295323062,NA
91,"A","C1",1200,0.4,0.9,"Clip-AIPCW",2.29137989053183,0.11,0.8845,0.0155000000000001,0.0155000000000001,0.470057204634205,0.318081820674655,-1.14341991816923,0.87,2.29137989053183,2.94128545633396,260.479554797733,0.918974644542096,0.0747330960854092,2.29137989053183,0.779040295323062,NA
91,"A","C1",1200,0.4,0.85,"Clip-IPCW",1.79695743146202,0.11,0.8845,0.0155000000000001,0.0155000000000001,0.470057204634205,0.318081820674655,-1.14341991816923,0.87,1.79695743146202,2.39029662331192,269.196958527143,0.885841911184909,0.117437722419929,1.79695743146202,0.751771731565355,NA
91,"A","C1",1200,0.4,0.85,"Clip-AIPCW",1.79695743146202,0.11,0.8845,0.0155000000000001,0.0155000000000001,0.470057204634205,0.318081820674655,-1.14341991816923,0.87,1.79695743146202,2.39029662331192,269.196958527143,0.885841911184909,0.117437722419929,1.79695743146202,0.751771731565355,NA
91,"A","C1",1200,0.4,0.8,"Clip-IPCW",1.58306172123396,0.1,0.8945,0.00550000000000006,0.00550000000000006,0.443263665856931,0.299950968700533,-1.20210954193915,0.878,1.58306172123396,2.15890259937279,272.964237726343,0.871811655404176,0.195729537366548,1.58306172123396,0.733271487881794,NA
91,"A","C1",1200,0.4,0.8,"Clip-AIPCW",1.58306172123396,0.11,0.8845,0.0155000000000001,0.0155000000000001,0.470057204634205,0.318081820674655,-1.14341991816923,0.87,1.58306172123396,2.15890259937279,272.964237726343,0.871811655404176,0.195729537366548,1.58306172123396,0.733271487881794,NA
92,"A","C1",1200,0.4,1,"Clip-IPCW",Inf,0.1,0.907,0,0.00700000000000001,0.404157141443403,0.27242084000346,-1.29332419921103,0.876,40.4510307092677,38.909356222939,73.3134734674218,2.35771255516775,0,Inf,1.03962220493948,NA
92,"A","C1",1200,0.4,1,"Clip-AIPCW",Inf,0.07,0.938,0,0.0379999999999999,0.321890539068366,0.216969297459391,-1.52091641854415,0.92,40.4510307092677,38.909356222939,73.3134734674218,2.35771255516775,0,Inf,1.03962220493948,NA
92,"A","C1",1200,0.4,0.95,"Clip-IPCW",2.9476537802027,0.08,0.9275,0,0.0275,0.350367536220472,0.2361641271171,-1.43614525851658,0.908,2.9476537802027,3.48306283894588,275.985367959445,0.860677582686232,0.0390879478827362,2.9476537802027,0.846282113329538,NA
92,"A","C1",1200,0.4,0.95,"Clip-AIPCW",2.9476537802027,0.08,0.9275,0,0.0275,0.350367536220472,0.2361641271171,-1.43614525851658,0.908,2.9476537802027,3.48306283894588,275.985367959445,0.860677582686232,0.0390879478827362,2.9476537802027,0.846282113329538,NA
92,"A","C1",1200,0.4,0.9,"Clip-IPCW",2.22185238394399,0.08,0.9275,0,0.0275,0.350367536220472,0.2361641271171,-1.43614525851658,0.908,2.22185238394399,2.69194779858222,287.16043915721,0.820330057015217,0.0618892508143322,2.22185238394399,0.825369788044991,NA
92,"A","C1",1200,0.4,0.9,"Clip-AIPCW",2.22185238394399,0.08,0.9275,0,0.0275,0.350367536220472,0.2361641271171,-1.43614525851658,0.908,2.22185238394399,2.69194779858222,287.16043915721,0.820330057015217,0.0618892508143322,2.22185238394399,0.825369788044991,NA
92,"A","C1",1200,0.4,0.85,"Clip-IPCW",1.85414856221946,0.08,0.9275,0,0.0275,0.350367536220472,0.2361641271171,-1.43614525851658,0.908,1.85414856221946,2.29672895997163,293.538960264266,0.797836750080728,0.107491856677524,1.85414856221946,0.807299683390746,NA
92,"A","C1",1200,0.4,0.85,"Clip-AIPCW",1.85414856221946,0.08,0.9275,0,0.0275,0.350367536220472,0.2361641271171,-1.43614525851658,0.908,1.85414856221946,2.29672895997163,293.538960264266,0.797836750080728,0.107491856677524,1.85414856221946,0.807299683390746,NA
92,"A","C1",1200,0.4,0.8,"Clip-IPCW",1.6270360723703,0.08,0.9275,0,0.0275,0.350367536220472,0.2361641271171,-1.43614525851658,0.908,1.6270360723703,2.06328109904786,298.281754859067,0.781337708180721,0.143322475570033,1.6270360723703,0.788567332449818,NA
92,"A","C1",1200,0.4,0.8,"Clip-AIPCW",1.6270360723703,0.08,0.9275,0,0.0275,0.350367536220472,0.2361641271171,-1.43614525851658,0.908,1.6270360723703,2.06328109904786,298.281754859067,0.781337708180721,0.143322475570033,1.6270360723703,0.788567332449818,NA
93,"A","C1",1200,0.4,1,"Clip-IPCW",Inf,0.1,0.9115,0,0.0115,0.392304537764545,0.266308839730522,-1.30185591298886,0.898,15.4431985303348,16.4002471746091,175.509694472212,1.31852704378454,0,Inf,0.941644254864892,NA
93,"A","C1",1200,0.4,1,"Clip-AIPCW",Inf,0.11,0.898,0.002,0.002,0.416812217462246,0.282945434815484,-1.24125853067614,0.884,15.4431985303348,16.4002471746091,175.509694472212,1.31852704378454,0,Inf,0.941644254864892,NA
93,"A","C1",1200,0.4,0.95,"Clip-IPCW",2.79923293824033,0.09,0.9215,0,0.0215,0.367024654930753,0.249148048513696,-1.36846530776913,0.906,2.79923293824033,3.30085604677516,251.029052660633,0.956050997392075,0.073943661971831,2.79923293824033,0.848032419037205,NA
93,"A","C1",1200,0.4,0.95,"Clip-AIPCW",2.79923293824033,0.09,0.9215,0,0.0215,0.367024654930753,0.249148048513696,-1.36846530776913,0.906,2.79923293824033,3.30085604677516,251.029052660633,0.956050997392075,0.073943661971831,2.79923293824033,0.848032419037205,NA
93,"A","C1",1200,0.4,0.9,"Clip-IPCW",2.14994966915865,0.09,0.9215,0,0.0215,0.367024654930753,0.249148048513696,-1.36846530776913,0.906,2.14994966915865,2.6455771439929,263.666094471092,0.906750939476894,0.123239436619718,2.14994966915865,0.812658090141263,NA
93,"A","C1",1200,0.4,0.9,"Clip-AIPCW",2.14994966915865,0.09,0.9215,0,0.0215,0.367024654930753,0.249148048513696,-1.36846530776913,0.906,2.14994966915865,2.6455771439929,263.666094471092,0.906750939476894,0.123239436619718,2.14994966915865,0.812658090141263,NA
93,"A","C1",1200,0.4,0.85,"Clip-IPCW",1.80062534691295,0.09,0.9215,0,0.0215,0.367024654930753,0.249148048513696,-1.36846530776913,0.906,1.80062534691295,2.30135433734627,271.169099879263,0.878476488258219,0.183098591549296,1.80062534691295,0.78241986368309,NA
93,"A","C1",1200,0.4,0.85,"Clip-AIPCW",1.80062534691295,0.09,0.9215,0,0.0215,0.367024654930753,0.249148048513696,-1.36846530776913,0.906,1.80062534691295,2.30135433734627,271.169099879263,0.878476488258219,0.183098591549296,1.80062534691295,0.78241986368309,NA
93,"A","C1",1200,0.4,0.8,"Clip-IPCW",1.6126117345593,0.09,0.9215,0,0.0215,0.367024654930753,0.249148048513696,-1.36846530776913,0.906,1.6126117345593,2.12303213764585,275.322525675742,0.863111720608482,0.232394366197183,1.6126117345593,0.759579521178359,NA
93,"A","C1",1200,0.4,0.8,"Clip-AIPCW",1.6126117345593,0.09,0.9215,0,0.0215,0.367024654930753,0.249148048513696,-1.36846530776913,0.906,1.6126117345593,2.12303213764585,275.322525675742,0.863111720608482,0.232394366197183,1.6126117345593,0.759579521178359,NA
94,"A","C1",1200,0.4,1,"Clip-IPCW",Inf,0.07,0.927,0,0.027,0.347787919269113,0.230901551760658,-1.45302775369158,0.912,9.26424866191584,10.0758725523327,207.392385160632,1.14769225343099,0,Inf,0.919448773671822,NA
94,"A","C1",1200,0.4,1,"Clip-AIPCW",Inf,0.08,0.9185,0,0.0185,0.37705079384496,0.250329607694113,-1.37224071024535,0.904,9.26424866191584,10.0758725523327,207.392385160632,1.14769225343099,0,Inf,0.919448773671822,NA
94,"A","C1",1200,0.4,0.95,"Clip-IPCW",2.75575098849369,0.07,0.927,0,0.027,0.347787919269113,0.230901551760658,-1.45302775369158,0.912,2.75575098849369,3.25544599282532,274.111067682393,0.867573098602174,0.0521172638436482,2.75575098849369,0.846504901192369,NA
94,"A","C1",1200,0.4,0.95,"Clip-AIPCW",2.75575098849369,0.07,0.927,0,0.027,0.347787919269113,0.230901551760658,-1.45302775369158,0.912,2.75575098849369,3.25544599282532,274.111067682393,0.867573098602174,0.0521172638436482,2.75575098849369,0.846504901192369,NA
94,"A","C1",1200,0.4,0.9,"Clip-IPCW",2.06009887625918,0.07,0.927,0,0.027,0.347787919269113,0.230901551760658,-1.45302775369158,0.912,2.06009887625918,2.52940537227553,288.743136501813,0.814714680046262,0.0912052117263844,2.06009887625918,0.81445975360045,NA
94,"A","C1",1200,0.4,0.9,"Clip-AIPCW",2.06009887625918,0.07,0.927,0,0.027,0.347787919269113,0.230901551760658,-1.45302775369158,0.912,2.06009887625918,2.52940537227553,288.743136501813,0.814714680046262,0.0912052117263844,2.06009887625918,0.81445975360045,NA
94,"A","C1",1200,0.4,0.85,"Clip-IPCW",1.7651674472045,0.07,0.927,0,0.027,0.347787919269113,0.230901551760658,-1.45302775369158,0.912,1.7651674472045,2.22051100556263,294.996576353453,0.792746360505812,0.120521172638436,1.7651674472045,0.794937490866992,NA
94,"A","C1",1200,0.4,0.85,"Clip-AIPCW",1.7651674472045,0.07,0.927,0,0.027,0.347787919269113,0.230901551760658,-1.45302775369158,0.912,1.7651674472045,2.22051100556263,294.996576353453,0.792746360505812,0.120521172638436,1.7651674472045,0.794937490866992,NA
94,"A","C1",1200,0.4,0.8,"Clip-IPCW",1.54122226246274,0.06,0.937,0,0.037,0.316979774269395,0.210447567901035,-1.54578265202693,0.924,1.54122226246274,1.98950074571605,299.571422298705,0.776882491860715,0.179153094462541,1.54122226246274,0.774677901368686,NA
94,"A","C1",1200,0.4,0.8,"Clip-AIPCW",1.54122226246274,0.07,0.927,0,0.027,0.347787919269113,0.230901551760658,-1.45302775369158,0.912,1.54122226246274,1.98950074571605,299.571422298705,0.776882491860715,0.179153094462541,1.54122226246274,0.774677901368686,NA
95,"A","C1",1200,0.4,1,"Clip-IPCW",Inf,0.12,0.8745,0.0255,0.0255,0.442713140549188,0.311261027892672,-1.15511252071367,0.856,52.3515444859114,42.9946765811551,60.2502521571359,2.64221801623221,0,Inf,1.21762852168674,NA
95,"A","C1",1200,0.4,1,"Clip-AIPCW",Inf,0.12,0.8745,0.0255,0.0255,0.442713140549188,0.311261027892672,-1.15511252071367,0.856,52.3515444859114,42.9946765811551,60.2502521571359,2.64221801623221,0,Inf,1.21762852168674,NA
95,"A","C1",1200,0.4,0.95,"Clip-IPCW",2.84945953733585,0.1,0.897,0.003,0.003,0.395526480277941,0.278085214858004,-1.26781680385875,0.87,2.84945953733585,3.15198104965992,267.386042855563,0.892646240578413,0.0811688311688312,2.84945953733585,0.90402178580461,NA
95,"A","C1",1200,0.4,0.95,"Clip-AIPCW",2.84945953733585,0.1,0.897,0.003,0.003,0.395526480277941,0.278085214858004,-1.26781680385875,0.87,2.84945953733585,3.15198104965992,267.386042855563,0.892646240578413,0.0811688311688312,2.84945953733585,0.90402178580461,NA
95,"A","C1",1200,0.4,0.9,"Clip-IPCW",2.04703136925456,0.1,0.897,0.003,0.003,0.395526480277941,0.278085214858004,-1.26781680385875,0.87,2.04703136925456,2.40792291754797,287.595876001266,0.818782822984175,0.12987012987013,2.04703136925456,0.85012329686163,NA
95,"A","C1",1200,0.4,0.9,"Clip-AIPCW",2.04703136925456,0.09,0.9075,0,0.00749999999999995,0.370788724217685,0.260692689825832,-1.33240211885976,0.88,2.04703136925456,2.40792291754797,287.595876001266,0.818782822984175,0.12987012987013,2.04703136925456,0.85012329686163,NA
95,"A","C1",1200,0.4,0.85,"Clip-IPCW",1.77650921125766,0.1,0.897,0.003,0.003,0.395526480277941,0.278085214858004,-1.26781680385875,0.87,1.77650921125766,2.15434889876545,294.319576648373,0.795108407519722,0.168831168831169,1.77650921125766,0.824615368604264,NA
95,"A","C1",1200,0.4,0.85,"Clip-AIPCW",1.77650921125766,0.09,0.9075,0,0.00749999999999995,0.370788724217685,0.260692689825832,-1.33240211885976,0.88,1.77650921125766,2.15434889876545,294.319576648373,0.795108407519722,0.168831168831169,1.77650921125766,0.824615368604264,NA
95,"A","C1",1200,0.4,0.8,"Clip-IPCW",1.62079628917256,0.1,0.897,0.003,0.003,0.395526480277941,0.278085214858004,-1.26781680385875,0.87,1.62079628917256,2.01030282604035,298.100245088236,0.781965787723426,0.207792207792208,1.62079628917256,0.806244844397403,NA
95,"A","C1",1200,0.4,0.8,"Clip-AIPCW",1.62079628917256,0.09,0.9075,0,0.00749999999999995,0.370788724217685,0.260692689825832,-1.33240211885976,0.88,1.62079628917256,2.01030282604035,298.100245088236,0.781965787723426,0.207792207792208,1.62079628917256,0.806244844397403,NA
96,"A","C1",1200,0.4,1,"Clip-IPCW",Inf,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,10.5314409587129,12.3117625139145,184.206918305336,1.26851001240315,0,Inf,0.855396694568343,NA
96,"A","C1",1200,0.4,1,"Clip-AIPCW",Inf,0.11,0.8925,0.00750000000000006,0.00750000000000006,0.427151715485231,0.295908040322655,-1.20268146704591,0.876,10.5314409587129,12.3117625139145,184.206918305336,1.26851001240315,0,Inf,0.855396694568343,NA
96,"A","C1",1200,0.4,0.95,"Clip-IPCW",2.83255170595459,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,2.83255170595459,3.60697620514794,239.925192813968,1.00135536754556,0.0516605166051661,2.83255170595459,0.785298140284907,NA
96,"A","C1",1200,0.4,0.95,"Clip-AIPCW",2.83255170595459,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,2.83255170595459,3.60697620514794,239.925192813968,1.00135536754556,0.0516605166051661,2.83255170595459,0.785298140284907,NA
96,"A","C1",1200,0.4,0.9,"Clip-IPCW",2.11545686500604,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,2.11545686500604,2.81132548530829,253.236827446366,0.947274163268646,0.107011070110701,2.11545686500604,0.752476679082947,NA
96,"A","C1",1200,0.4,0.9,"Clip-AIPCW",2.11545686500604,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,2.11545686500604,2.81132548530829,253.236827446366,0.947274163268646,0.107011070110701,2.11545686500604,0.752476679082947,NA
96,"A","C1",1200,0.4,0.85,"Clip-IPCW",1.75506880479133,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,1.75506880479133,2.41638197366879,260.360322728666,0.919434635607231,0.166051660516605,1.75506880479133,0.726320931010181,NA
96,"A","C1",1200,0.4,0.85,"Clip-AIPCW",1.75506880479133,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,1.75506880479133,2.41638197366879,260.360322728666,0.919434635607231,0.166051660516605,1.75506880479133,0.726320931010181,NA
96,"A","C1",1200,0.4,0.8,"Clip-IPCW",1.61309307692411,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,1.61309307692411,2.26411358463759,263.136891738241,0.908771776666778,0.188191881918819,1.61309307692411,0.712461198002268,NA
96,"A","C1",1200,0.4,0.8,"Clip-AIPCW",1.61309307692411,0.1,0.903,0,0.003,0.401906912246833,0.278419780334937,-1.26360022252501,0.89,1.61309307692411,2.26411358463759,263.136891738241,0.908771776666778,0.188191881918819,1.61309307692411,0.712461198002268,NA
